"track_id","Parça Adı","Albüm ID","Tür ID","Çalma Listesi Adı"
27,"Dude (Looks Like A Lady)",5,1,"Music"
28,"Janie's Got A Gun",5,1,"Music"
29,"Cryin'",5,1,"Music"
30,"Amazing",5,1,"Music"
31,"Blind Man",5,1,"Music"
32,"Deuces Are Wild",5,1,"Music"
33,"The Other Side",5,1,"Music"
34,"Crazy",5,1,"Music"
35,"Eat The Rich",5,1,"Music"
36,"Angel",5,1,"Music"
37,"Livin' On The Edge",5,1,"Music"
38,"All I Really Want",6,1,"Music"
39,"You Oughta Know",6,1,"Music"
40,"Perfect",6,1,"Music"
41,"Hand In My Pocket",6,1,"Music"
42,"Right Through You",6,1,"Music"
43,"Forgiven",6,1,"Music"
44,"You Learn",6,1,"Music"
45,"Head Over Feet",6,1,"Music"
46,"Mary Jane",6,1,"Music"
47,"Ironic",6,1,"Music"
48,"Not The Doctor",6,1,"Music"
49,"Wake Up",6,1,"Music"
50,"You Oughta Know (Alternate)",6,1,"Music"
51,"We Die Young",7,1,"Music"
52,"Man In The Box",7,1,"Music"
53,"Sea Of Sorrow",7,1,"Music"
54,"Bleed The Freak",7,1,"Music"
55,"I Can't Remember",7,1,"Music"
56,"Love, Hate, Love",7,1,"Music"
57,"It Ain't Like That",7,1,"Music"
58,"Sunshine",7,1,"Music"
59,"Put You Down",7,1,"Music"
60,"Confusion",7,1,"Music"
61,"I Know Somethin (Bout You)",7,1,"Music"
62,"Real Thing",7,1,"Music"
85,"Cochise",10,1,"Music"
86,"Show Me How to Live",10,1,"Music"
87,"Gasoline",10,1,"Music"
88,"What You Are",10,1,"Music"
89,"Like a Stone",10,1,"Music"
90,"Set It Off",10,1,"Music"
91,"Shadow on the Sun",10,1,"Music"
92,"I am the Highway",10,1,"Music"
93,"Exploder",10,1,"Music"
94,"Hypnotize",10,1,"Music"
95,"Bring'em Back Alive",10,1,"Music"
96,"Light My Way",10,1,"Music"
97,"Getaway Car",10,1,"Music"
98,"The Last Remaining Light",10,1,"Music"
675,"Susie Q",54,1,"Music"
676,"I Put A Spell On You",54,1,"Music"
677,"Proud Mary",54,1,"Music"
678,"Bad Moon Rising",54,1,"Music"
679,"Lodi",54,1,"Music"
680,"Green River",54,1,"Music"
681,"Commotion",54,1,"Music"
682,"Down On The Corner",54,1,"Music"
683,"Fortunate Son",54,1,"Music"
684,"Travelin' Band",54,1,"Music"
685,"Who'll Stop The Rain",54,1,"Music"
686,"Up Around The Bend",54,1,"Music"
687,"Run Through The Jungle",54,1,"Music"
688,"Lookin' Out My Back Door",54,1,"Music"
689,"Long As I Can See The Light",54,1,"Music"
690,"I Heard It Through The Grapevine",54,1,"Music"
691,"Have You Ever Seen The Rain?",54,1,"Music"
692,"Hey Tonight",54,1,"Music"
693,"Sweet Hitch-Hiker",54,1,"Music"
694,"Someday Never Comes",54,1,"Music"
695,"Walking On The Water",55,1,"Music"
696,"Suzie-Q, Pt. 2",55,1,"Music"
697,"Born On The Bayou",55,1,"Music"
698,"Good Golly Miss Molly",55,1,"Music"
699,"Tombstone Shadow",55,1,"Music"
700,"Wrote A Song For Everyone",55,1,"Music"
701,"Night Time Is The Right Time",55,1,"Music"
702,"Cotton Fields",55,1,"Music"
703,"It Came Out Of The Sky",55,1,"Music"
704,"Don't Look Now",55,1,"Music"
705,"The Midnight Special",55,1,"Music"
706,"Before You Accuse Me",55,1,"Music"
707,"My Baby Left Me",55,1,"Music"
708,"Pagan Baby",55,1,"Music"
709,"(Wish I Could) Hideaway",55,1,"Music"
710,"It's Just A Thought",55,1,"Music"
711,"Molina",55,1,"Music"
712,"Born To Move",55,1,"Music"
713,"Lookin' For A Reason",55,1,"Music"
714,"Hello Mary Lou",55,1,"Music"
2609,"War (The Process)",212,1,"Music"
2610,"The Saint",212,1,"Music"
2611,"Rise",212,1,"Music"
2612,"Take The Power",212,1,"Music"
2613,"Breathe",212,1,"Music"
2614,"Nico",212,1,"Music"
2615,"American Gothic",212,1,"Music"
2616,"Ashes And Ghosts",212,1,"Music"
2617,"Shape The Sky",212,1,"Music"
2618,"Speed Of Light",212,1,"Music"
2619,"True Believers",212,1,"Music"
2620,"My Bridges Burn",212,1,"Music"
2621,"She Sells Sanctuary",213,1,"Music"
2622,"Fire Woman",213,1,"Music"
2623,"Lil' Evil",213,1,"Music"
2624,"Spirit Walker",213,1,"Music"
2625,"The Witch",213,1,"Music"
2626,"Revolution",213,1,"Music"
2627,"Wild Hearted Son",213,1,"Music"
2628,"Love Removal Machine",213,1,"Music"
2629,"Rain",213,1,"Music"
2630,"Edie (Ciao Baby)",213,1,"Music"
2631,"Heart Of Soul",213,1,"Music"
2632,"Love",213,1,"Music"
2633,"Wild Flower",213,1,"Music"
2634,"Go West",213,1,"Music"
2635,"Resurrection Joe",213,1,"Music"
2636,"Sun King",213,1,"Music"
2637,"Sweet Soul Sister",213,1,"Music"
2638,"Earth Mofo",213,1,"Music"
489,"Into The Light",40,1,"Music"
490,"River Song",40,1,"Music"
491,"She Give Me ...",40,1,"Music"
492,"Don't You Cry",40,1,"Music"
493,"Love Is Blind",40,1,"Music"
494,"Slave",40,1,"Music"
495,"Cry For Love",40,1,"Music"
496,"Living On Love",40,1,"Music"
497,"Midnight Blue",40,1,"Music"
498,"Too Many Tears",40,1,"Music"
499,"Don't Lie To Me",40,1,"Music"
500,"Wherever You May Go",40,1,"Music"
816,"The Battle Rages On",66,1,"Music"
817,"Lick It Up",66,1,"Music"
818,"Anya",66,1,"Music"
819,"Talk About Love",66,1,"Music"
820,"Time To Kill",66,1,"Music"
821,"Ramshackle Man",66,1,"Music"
822,"A Twist In The Tail",66,1,"Music"
823,"Nasty Piece Of Work",66,1,"Music"
824,"Solitaire",66,1,"Music"
825,"One Man's Meat",66,1,"Music"
745,"Comin' Home",58,1,"Music"
746,"Lady Luck",58,1,"Music"
747,"Gettin' Tighter",58,1,"Music"
748,"Dealer",58,1,"Music"
749,"I Need Love",58,1,"Music"
750,"Drifter",58,1,"Music"
751,"Love Child",58,1,"Music"
752,"This Time Around / Owed to 'G' [Instrumental]",58,1,"Music"
753,"You Keep On Moving",58,1,"Music"
754,"Speed King",59,1,"Music"
755,"Bloodsucker",59,1,"Music"
756,"Child In Time",59,1,"Music"
757,"Flight Of The Rat",59,1,"Music"
758,"Into The Fire",59,1,"Music"
759,"Living Wreck",59,1,"Music"
760,"Hard Lovin' Man",59,1,"Music"
620,"Space Truckin'",50,1,"Music"
621,"Going Down / Highway Star",50,1,"Music"
622,"Mistreated (Alternate Version)",50,1,"Music"
623,"You Fool No One (Alternate Version)",50,1,"Music"
761,"Fireball",60,1,"Music"
762,"No No No",60,1,"Music"
763,"Strange Kind Of Woman",60,1,"Music"
764,"Anyone's Daughter",60,1,"Music"
765,"The Mule",60,1,"Music"
766,"Fools",60,1,"Music"
767,"No One Came",60,1,"Music"
768,"Knocking At Your Back Door",61,1,"Music"
769,"Bad Attitude",61,1,"Music"
770,"Child In Time (Son Of Aleric - Instrumental)",61,1,"Music"
771,"Nobody's Home",61,1,"Music"
772,"Black Night",61,1,"Music"
773,"Perfect Strangers",61,1,"Music"
774,"The Unwritten Law",61,1,"Music"
775,"Call Of The Wild",61,1,"Music"
776,"Hush",61,1,"Music"
777,"Smoke On The Water",61,1,"Music"
778,"Space Trucking",61,1,"Music"
779,"Highway Star",62,1,"Music"
780,"Maybe I'm A Leo",62,1,"Music"
781,"Pictures Of Home",62,1,"Music"
782,"Never Before",62,1,"Music"
783,"Smoke On The Water",62,1,"Music"
784,"Lazy",62,1,"Music"
785,"Space Truckin'",62,1,"Music"
543,"Burn",43,1,"Music"
544,"Stormbringer",43,1,"Music"
545,"Gypsy",43,1,"Music"
546,"Lady Double Dealer",43,1,"Music"
547,"Mistreated",43,1,"Music"
548,"Smoke On The Water",43,1,"Music"
549,"You Fool No One",43,1,"Music"
786,"Vavoom : Ted The Mechanic",63,1,"Music"
787,"Loosen My Strings",63,1,"Music"
788,"Soon Forgotten",63,1,"Music"
789,"Sometimes I Feel Like Screaming",63,1,"Music"
790,"Cascades : I'm Not Your Lover",63,1,"Music"
791,"The Aviator",63,1,"Music"
792,"Rosa's Cantina",63,1,"Music"
793,"A Castle Full Of Rascals",63,1,"Music"
794,"A Touch Away",63,1,"Music"
795,"Hey Cisco",63,1,"Music"
796,"Somebody Stole My Guitar",63,1,"Music"
797,"The Purpendicular Waltz",63,1,"Music"
798,"King Of Dreams",64,1,"Music"
799,"The Cut Runs Deep",64,1,"Music"
800,"Fire In The Basement",64,1,"Music"
801,"Truth Hurts",64,1,"Music"
802,"Breakfast In Bed",64,1,"Music"
803,"Love Conquers All",64,1,"Music"
804,"Fortuneteller",64,1,"Music"
805,"Too Much Is Not Enough",64,1,"Music"
806,"Wicked Ways",64,1,"Music"
807,"Stormbringer",65,1,"Music"
808,"Love Don't Mean a Thing",65,1,"Music"
809,"Holy Man",65,1,"Music"
810,"Hold On",65,1,"Music"
811,"Lady Double Dealer",65,1,"Music"
812,"You Can't Do it Right (With the One You Love)",65,1,"Music"
813,"High Ball Shooter",65,1,"Music"
814,"The Gypsy",65,1,"Music"
815,"Soldier Of Fortune",65,1,"Music"
826,"Pour Some Sugar On Me",67,1,"Music"
827,"Photograph",67,1,"Music"
828,"Love Bites",67,1,"Music"
829,"Let's Get Rocked",67,1,"Music"
830,"Two Steps Behind [Acoustic Version]",67,1,"Music"
831,"Animal",67,1,"Music"
832,"Heaven Is",67,1,"Music"
833,"Rocket",67,1,"Music"
834,"When Love & Hate Collide",67,1,"Music"
835,"Action",67,1,"Music"
836,"Make Love Like A Man",67,1,"Music"
837,"Armageddon It",67,1,"Music"
838,"Have You Ever Needed Someone So Bad",67,1,"Music"
839,"Rock Of Ages",67,1,"Music"
840,"Hysteria",67,1,"Music"
841,"Bringin' On The Heartbreak",67,1,"Music"
2639,"Break on Through",214,1,"Music"
2640,"Soul Kitchen",214,1,"Music"
2641,"The Crystal Ship",214,1,"Music"
2642,"Twentienth Century Fox",214,1,"Music"
2643,"Alabama Song",214,1,"Music"
2644,"Light My Fire",214,1,"Music"
2645,"Back Door Man",214,1,"Music"
2646,"I Looked At You",214,1,"Music"
2647,"End Of The Night",214,1,"Music"
2648,"Take It As It Comes",214,1,"Music"
2649,"The End",214,1,"Music"
3225,"Your Time Is Gonna Come",252,1,"Music"
949,"Get Out",76,1,"Music"
950,"Ricochet",76,1,"Music"
951,"Evidence",76,1,"Music"
952,"The Gentle Art Of Making Enemies",76,1,"Music"
953,"Star A.D.",76,1,"Music"
954,"Cuckoo For Caca",76,1,"Music"
955,"Caralho Voador",76,1,"Music"
956,"Ugly In The Morning",76,1,"Music"
957,"Digging The Grave",76,1,"Music"
958,"Take This Bottle",76,1,"Music"
959,"King For A Day",76,1,"Music"
960,"What A Day",76,1,"Music"
961,"The Last To Know",76,1,"Music"
962,"Just A Man",76,1,"Music"
963,"Absolute Zero",76,1,"Music"
1020,"Doll",82,1,"Music"
1021,"Monkey Wrench",82,1,"Music"
1022,"Hey, Johnny Park!",82,1,"Music"
1023,"My Poor Brain",82,1,"Music"
1024,"Wind Up",82,1,"Music"
1025,"Up In Arms",82,1,"Music"
1026,"My Hero",82,1,"Music"
1027,"See You",82,1,"Music"
1028,"Enough Space",82,1,"Music"
1029,"February Stars",82,1,"Music"
1030,"Everlong",82,1,"Music"
1031,"Walking After You",82,1,"Music"
1032,"New Way Home",82,1,"Music"
989,"In Your Honor",79,1,"Music"
990,"No Way Back",79,1,"Music"
991,"Best Of You",79,1,"Music"
992,"DOA",79,1,"Music"
993,"Hell",79,1,"Music"
994,"The Last Song",79,1,"Music"
995,"Free Me",79,1,"Music"
996,"Resolve",79,1,"Music"
997,"The Deepest Blues Are Black",79,1,"Music"
998,"End Over End",79,1,"Music"
999,"Still",80,1,"Music"
1000,"What If I Do?",80,1,"Music"
1001,"Miracle",80,1,"Music"
1002,"Another Round",80,1,"Music"
1003,"Friend Of A Friend",80,1,"Music"
1004,"Over And Out",80,1,"Music"
1005,"On The Mend",80,1,"Music"
1006,"Virginia Moon",80,1,"Music"
1007,"Cold Day In The Sun",80,1,"Music"
1008,"Razor",80,1,"Music"
351,"Debra Kadabra",31,1,"Music"
352,"Carolina Hard-Core Ecstasy",31,1,"Music"
353,"Sam With The Showing Scalp Flat Top",31,1,"Music"
354,"Poofter's Froth Wyoming Plans Ahead",31,1,"Music"
355,"200 Years Old",31,1,"Music"
356,"Cucamonga",31,1,"Music"
357,"Advance Romance",31,1,"Music"
358,"Man With The Woman Head",31,1,"Music"
359,"Muffin Man",31,1,"Music"
1146,"Welcome to the Jungle",90,1,"Music"
1147,"It's So Easy",90,1,"Music"
1148,"Nightrain",90,1,"Music"
1149,"Out Ta Get Me",90,1,"Music"
1150,"Mr. Brownstone",90,1,"Music"
1151,"Paradise city",90,1,"Music"
1152,"My Michelle",90,1,"Music"
1153,"Think About You",90,1,"Music"
1154,"Sweet Child O' Mine",90,1,"Music"
1155,"You're Crazy",90,1,"Music"
1156,"Anything Goes",90,1,"Music"
1157,"Rocket Queen",90,1,"Music"
1158,"Right Next Door to Hell",91,1,"Music"
1159,"Dust N' Bones",91,1,"Music"
1160,"Live and Let Die",91,1,"Music"
1161,"Don't Cry (Original)",91,1,"Music"
1162,"Perfect Crime",91,1,"Music"
1163,"You Ain't the First",91,1,"Music"
1164,"Bad Obsession",91,1,"Music"
1165,"Back off Bitch",91,1,"Music"
1166,"Double Talkin' Jive",91,1,"Music"
1167,"November Rain",91,1,"Music"
1168,"The Garden",91,1,"Music"
1169,"Garden of Eden",91,1,"Music"
1170,"Don't Damn Me",91,1,"Music"
1171,"Bad Apples",91,1,"Music"
1172,"Dead Horse",91,1,"Music"
1173,"Coma",91,1,"Music"
1235,"The Wicker Man",97,1,"Music"
1236,"Ghost Of The Navigator",97,1,"Music"
1237,"Brave New World",97,1,"Music"
1238,"Blood Brothers",97,1,"Music"
1239,"The Mercenary",97,1,"Music"
1240,"Dream Of Mirrors",97,1,"Music"
1241,"The Fallen Angel",97,1,"Music"
1242,"The Nomad",97,1,"Music"
1243,"Out Of The Silent Planet",97,1,"Music"
1244,"The Thin Line Between Love & Hate",97,1,"Music"
1256,"Be Quick Or Be Dead",99,1,"Music"
1257,"From Here To Eternity",99,1,"Music"
1258,"Afraid To Shoot Strangers",99,1,"Music"
1259,"Fear Is The Key",99,1,"Music"
1260,"Childhood's End",99,1,"Music"
1261,"Wasting Love",99,1,"Music"
1262,"The Fugitive",99,1,"Music"
1263,"Chains Of Misery",99,1,"Music"
1264,"The Apparition",99,1,"Music"
1265,"Judas Be My Guide",99,1,"Music"
1266,"Weekend Warrior",99,1,"Music"
1267,"Fear Of The Dark",99,1,"Music"
1305,"Be Quick Or Be Dead",103,1,"Music"
1306,"The Number Of The Beast",103,1,"Music"
1307,"Wrathchild",103,1,"Music"
1308,"From Here To Eternity",103,1,"Music"
1309,"Can I Play With Madness",103,1,"Music"
1310,"Wasting Love",103,1,"Music"
1311,"Tailgunner",103,1,"Music"
1312,"The Evil That Men Do",103,1,"Music"
1313,"Afraid To Shoot Strangers",103,1,"Music"
1314,"Fear Of The Dark",103,1,"Music"
1315,"Bring Your Daughter... To The Slaughter...",104,1,"Music"
1316,"The Clairvoyant",104,1,"Music"
1317,"Heaven Can Wait",104,1,"Music"
1318,"Run To The Hills",104,1,"Music"
1319,"2 Minutes To Midnight",104,1,"Music"
1320,"Iron Maiden",104,1,"Music"
1321,"Hallowed Be Thy name",104,1,"Music"
1322,"The Trooper",104,1,"Music"
1323,"Sanctuary",104,1,"Music"
1324,"Running Free",104,1,"Music"
1201,"Different World",94,1,"Music"
1202,"These Colours Don't Run",94,1,"Music"
1203,"Brighter Than a Thousand Suns",94,1,"Music"
1204,"The Pilgrim",94,1,"Music"
1205,"The Longest Day",94,1,"Music"
1206,"Out of the Shadows",94,1,"Music"
1207,"The Reincarnation of Benjamin Breeg",94,1,"Music"
1208,"For the Greater Good of God",94,1,"Music"
1209,"Lord of Light",94,1,"Music"
1210,"The Legacy",94,1,"Music"
1211,"Hallowed Be Thy name (Live) [Non album Bonus track]",94,1,"Music"
1393,"The Number Of The Beast",112,1,"Music"
1362,"Dream Of Mirrors",109,1,"Music"
1363,"The Clansman",109,1,"Music"
1365,"Fear Of The Dark",109,1,"Music"
1366,"Iron Maiden",109,1,"Music"
1367,"The Number Of The Beast",109,1,"Music"
1368,"Hallowed Be Thy name",109,1,"Music"
1369,"Sanctuary",109,1,"Music"
1370,"Run To The Hills",109,1,"Music"
1406,"Futureal",114,1,"Music"
1407,"The Angel And The Gambler",114,1,"Music"
1408,"Lightning Strikes Twice",114,1,"Music"
1409,"The Clansman",114,1,"Music"
1410,"When Two Worlds Collide",114,1,"Music"
1411,"The Educated Fool",114,1,"Music"
1412,"Don't Look To The Eyes Of A Stranger",114,1,"Music"
1413,"Como Estais Amigos",114,1,"Music"
1395,"Sign Of The Cross",113,1,"Music"
1396,"Lord Of The Flies",113,1,"Music"
1397,"Man On The Edge",113,1,"Music"
1398,"Fortunes Of War",113,1,"Music"
1399,"Look For The Truth",113,1,"Music"
1400,"The Aftermath",113,1,"Music"
1401,"Judgement Of Heaven",113,1,"Music"
1402,"Blood On The World's Hands",113,1,"Music"
1403,"The Edge Of Darkness",113,1,"Music"
1404,"2 A.M.",113,1,"Music"
1405,"The Unbeliever",113,1,"Music"
1434,"When You Gonna Learn (Digeridoo)",116,1,"Music"
1435,"Too Young To Die",116,1,"Music"
1436,"Hooked Up",116,1,"Music"
1437,"If I Like It, I Do It",116,1,"Music"
1438,"Music Of The Wind",116,1,"Music"
1439,"Emergency On Planet Earth",116,1,"Music"
1440,"Whatever It Is, I Just Can't Stop",116,1,"Music"
1441,"Blow Your Mind",116,1,"Music"
1442,"Revolution 1993",116,1,"Music"
1443,"Didgin' Out",116,1,"Music"
1479,"Foxy Lady",120,1,"Music"
1480,"Manic Depression",120,1,"Music"
1481,"Red House",120,1,"Music"
1482,"Can You See Me",120,1,"Music"
1483,"Love Or Confusion",120,1,"Music"
1484,"I Don't Live Today",120,1,"Music"
1485,"May This Be Love",120,1,"Music"
1486,"Fire",120,1,"Music"
1487,"Third Stone From The Sun",120,1,"Music"
1488,"Remember",120,1,"Music"
1489,"Are You Experienced?",120,1,"Music"
1490,"Hey Joe",120,1,"Music"
1491,"Stone Free",120,1,"Music"
1492,"Purple Haze",120,1,"Music"
1493,"51st Anniversary",120,1,"Music"
1494,"The Wind Cries Mary",120,1,"Music"
1495,"Highway Chile",120,1,"Music"
1496,"Surfing with the Alien",121,1,"Music"
1497,"Ice 9",121,1,"Music"
1498,"Crushing Day",121,1,"Music"
1499,"Always With Me, Always With You",121,1,"Music"
1500,"Satch Boogie",121,1,"Music"
1501,"Hill of the Skull",121,1,"Music"
1502,"Circles",121,1,"Music"
1503,"Lords of Karma",121,1,"Music"
1504,"Midnight",121,1,"Music"
1505,"Echo",121,1,"Music"
436,"Detroit Rock city",37,1,"Music"
437,"Black Diamond",37,1,"Music"
438,"Hard Luck Woman",37,1,"Music"
439,"Sure Know Something",37,1,"Music"
440,"Love Gun",37,1,"Music"
441,"Deuce",37,1,"Music"
442,"Goin' Blind",37,1,"Music"
443,"Shock Me",37,1,"Music"
444,"Do You Love Me",37,1,"Music"
445,"She",37,1,"Music"
446,"I Was Made For Loving You",37,1,"Music"
447,"Shout It Out Loud",37,1,"Music"
448,"God Of Thunder",37,1,"Music"
449,"Calling Dr. Love",37,1,"Music"
450,"Beth",37,1,"Music"
451,"Strutter",37,1,"Music"
452,"Rock And Roll All Nite",37,1,"Music"
453,"Cold Gin",37,1,"Music"
454,"Plaster Caster",37,1,"Music"
455,"God Gave Rock 'n' Roll To You",37,1,"Music"
1562,"Comin' Home",126,1,"Music"
1563,"Plaster Caster",126,1,"Music"
1564,"Goin' Blind",126,1,"Music"
1565,"Do You Love Me",126,1,"Music"
1566,"Domino",126,1,"Music"
1567,"Sure Know Something",126,1,"Music"
1568,"A World Without Heroes",126,1,"Music"
1569,"Rock Bottom",126,1,"Music"
1570,"See You Tonight",126,1,"Music"
1571,"I Still Love You",126,1,"Music"
1572,"Every Time I Look At You",126,1,"Music"
1573,"2,000 Man",126,1,"Music"
1574,"Beth",126,1,"Music"
1575,"Nothin' To Lose",126,1,"Music"
1576,"Rock And Roll All Nite",126,1,"Music"
337,"You Shook Me",30,1,"Music"
338,"I Can't Quit You Baby",30,1,"Music"
339,"Communication Breakdown",30,1,"Music"
340,"Dazed and Confused",30,1,"Music"
341,"The Girl I Love She Got Long Black Wavy Hair",30,1,"Music"
342,"What is and Should Never Be",30,1,"Music"
343,"Communication Breakdown(2)",30,1,"Music"
344,"Travelling Riverside Blues",30,1,"Music"
345,"Whole Lotta Love",30,1,"Music"
346,"Somethin' Else",30,1,"Music"
347,"Communication Breakdown(3)",30,1,"Music"
348,"I Can't Quit You Baby(2)",30,1,"Music"
349,"You Shook Me(2)",30,1,"Music"
350,"How Many More Times",30,1,"Music"
1577,"Immigrant Song",127,1,"Music"
1578,"Heartbreaker",127,1,"Music"
1579,"Since I've Been Loving You",127,1,"Music"
1580,"Black Dog",127,1,"Music"
1581,"Dazed And Confused",127,1,"Music"
1582,"Stairway To Heaven",127,1,"Music"
1583,"Going To California",127,1,"Music"
1584,"That's The Way",127,1,"Music"
1585,"Whole Lotta Love (Medley)",127,1,"Music"
1586,"Thank You",127,1,"Music"
1587,"We're Gonna Groove",128,1,"Music"
1588,"Poor Tom",128,1,"Music"
1589,"I Can't Quit You Baby",128,1,"Music"
1590,"Walter's Walk",128,1,"Music"
1591,"Ozone Baby",128,1,"Music"
1592,"Darlene",128,1,"Music"
1593,"Bonzo's Montreux",128,1,"Music"
1594,"Wearing And Tearing",128,1,"Music"
1595,"The Song Remains The Same",129,1,"Music"
1596,"The Rain Song",129,1,"Music"
1597,"Over The Hills And Far Away",129,1,"Music"
1598,"The Crunge",129,1,"Music"
1599,"Dancing Days",129,1,"Music"
1600,"D'Yer Mak'er",129,1,"Music"
1601,"No Quarter",129,1,"Music"
1602,"The Ocean",129,1,"Music"
1603,"In The Evening",130,1,"Music"
1604,"South Bound Saurez",130,1,"Music"
1605,"Fool In The Rain",130,1,"Music"
1606,"Hot Dog",130,1,"Music"
1607,"Carouselambra",130,1,"Music"
1608,"All My Love",130,1,"Music"
1609,"I'm Gonna Crawl",130,1,"Music"
1610,"Black Dog",131,1,"Music"
1611,"Rock & Roll",131,1,"Music"
1612,"The Battle Of Evermore",131,1,"Music"
1613,"Stairway To Heaven",131,1,"Music"
1614,"Misty Mountain Hop",131,1,"Music"
1615,"Four Sticks",131,1,"Music"
1616,"Going To California",131,1,"Music"
1617,"When The Levee Breaks",131,1,"Music"
1618,"Good Times Bad Times",132,1,"Music"
1619,"Babe I'm Gonna Leave You",132,1,"Music"
1620,"You Shook Me",132,1,"Music"
1621,"Dazed and Confused",132,1,"Music"
1622,"Your Time Is Gonna Come",132,1,"Music"
1623,"Black Mountain Side",132,1,"Music"
1624,"Communication Breakdown",132,1,"Music"
1625,"I Can't Quit You Baby",132,1,"Music"
1626,"How Many More Times",132,1,"Music"
1627,"Whole Lotta Love",133,1,"Music"
1628,"What Is And What Should Never Be",133,1,"Music"
1629,"The Lemon Song",133,1,"Music"
1630,"Thank You",133,1,"Music"
1631,"Heartbreaker",133,1,"Music"
1632,"Living Loving Maid (She's Just A Woman)",133,1,"Music"
1633,"Ramble On",133,1,"Music"
1634,"Moby Dick",133,1,"Music"
1635,"Bring It On Home",133,1,"Music"
1636,"Immigrant Song",134,1,"Music"
1637,"Friends",134,1,"Music"
1638,"Celebration Day",134,1,"Music"
1639,"Since I've Been Loving You",134,1,"Music"
1640,"Out On The Tiles",134,1,"Music"
1641,"Gallows Pole",134,1,"Music"
1642,"Tangerine",134,1,"Music"
1643,"That's The Way",134,1,"Music"
1644,"Bron-Y-Aur Stomp",134,1,"Music"
1645,"Hats Off To (Roy) Harper",134,1,"Music"
550,"Custard Pie",44,1,"Music"
551,"The Rover",44,1,"Music"
552,"In My Time Of Dying",44,1,"Music"
553,"Houses Of The Holy",44,1,"Music"
554,"Trampled Under Foot",44,1,"Music"
555,"Kashmir",44,1,"Music"
1646,"In The Light",135,1,"Music"
1647,"Bron-Yr-Aur",135,1,"Music"
1648,"Down By The Seaside",135,1,"Music"
1649,"Ten Years Gone",135,1,"Music"
1650,"Night Flight",135,1,"Music"
1651,"The Wanton Song",135,1,"Music"
1652,"Boogie With Stu",135,1,"Music"
1653,"Black country Woman",135,1,"Music"
1654,"Sick Again",135,1,"Music"
1655,"Achilles Last Stand",136,1,"Music"
1656,"For Your Life",136,1,"Music"
1657,"Royal Orleans",136,1,"Music"
